01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2010,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,4.2
2010,,Carregal do Sal,Município,,,, por 1000 pessoas,,7.9
2010,,Cartaxo,Município,,,, por 1000 pessoas,,8.9
2010,,Cascais,Município,,,, por 1000 pessoas,,11.8
2010,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,6.5
2010,,Castelo Branco,Município,,,, por 1000 pessoas,,8.0
2010,,Castelo de Paiva,Município,,,, por 1000 pessoas,,8.7
2010,,Castelo de Vide,Município,,,, por 1000 pessoas,,5.8
2010,,Castro Daire,Município,,,, por 1000 pessoas,,5.9
2010,,Castro Marim,Município,,,, por 1000 pessoas,,7.4
2010,,Castro Verde,Município,,,, por 1000 pessoas,,7.1
2010,,Celorico da Beira,Município,,,, por 1000 pessoas,,5.6
2010,,Celorico de Basto,Município,,,, por 1000 pessoas,,8.3
2010,,Chamusca,Município,,,, por 1000 pessoas,,6.6
2010,,Chaves,Município,,,, por 1000 pessoas,,6.1
2010,,Cinfães,Município,,,, por 1000 pessoas,,8.0
2010,,Coimbra,Município,,,, por 1000 pessoas,,8.2
2010,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,10.7
2010,,Constância,Município,,,, por 1000 pessoas,,7.7
2010,,Coruche,Município,,,, por 1000 pessoas,,6.8
2010,,Corvo,Município,,,, por 1000 pessoas,,7.2
2010,,Covilhã,Município,,,, por 1000 pessoas,,7.6
2010,,Crato,Município,,,, por 1000 pessoas,,6.6
2010,,Cuba,Município,,,, por 1000 pessoas,,7.6
2010,,Elvas,Município,,,, por 1000 pessoas,,10.2
2010,,Entroncamento,Município,,,, por 1000 pessoas,,9.8
2010,,Espinho,Município,,,, por 1000 pessoas,,7.4
2010,,Esposende,Município,,,, por 1000 pessoas,,9.6
2010,,Estarreja,Município,,,, por 1000 pessoas,,8.7
2010,,Estremoz,Município,,,, por 1000 pessoas,,6.4
2010,,Évora,Município,,,, por 1000 pessoas,,8.9
2010,,Fafe,Município,,,, por 1000 pessoas,,8.9
2010,,Faro,Município,,,, por 1000 pessoas,,10.5
2010,,Felgueiras,Município,,,, por 1000 pessoas,,8.6
2010,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,8.4
2010,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,5.9
2010,,Figueira da Foz,Município,,,, por 1000 pessoas,,8.2
2010,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,6.3
2010,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,5.1
2010,,Fornos de Algodres,Município,,,, por 1000 pessoas,,4.8
2010,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,6.0
2010,,Fronteira,Município,,,, por 1000 pessoas,,3.5
2010,,Funchal,Município,,,, por 1000 pessoas,,8.8
2010,,Fundão,Município,,,, por 1000 pessoas,,6.3
2010,,Gavião,Município,,,, por 1000 pessoas,,5.7
2010,,Góis,Município,,,, por 1000 pessoas,,4.6
2010,,Golegã,Município,,,, por 1000 pessoas,,6.4
2010,,Gondomar,Município,,,, por 1000 pessoas,,8.9
2010,,Gouveia,Município,,,, por 1000 pessoas,,4.7
2010,,Grândola,Município,,,, por 1000 pessoas,,7.8
2010,,Guarda,Município,,,, por 1000 pessoas,,7.0
2010,,Guimarães,Município,,,, por 1000 pessoas,,8.6
2010,,Horta,Município,,,, por 1000 pessoas,,10.1
2010,,Idanha-a-Nova,Município,,,, por 1000 pessoas,,5.0
2010,,Ílhavo,Município,,,, por 1000 pessoas,,9.5
2010,,Lagoa,Município,,,, por 1000 pessoas,,10.1
2010,,Lagoa [R.A.A.],Município,,,, por 1000 pessoas,,13.7
2010,,Lagos,Município,,,, por 1000 pessoas,,11.3
2010,,Lajes das Flores,Município,,,, por 1000 pessoas,,8.6
2010,,Lajes do Pico,Município,,,, por 1000 pessoas,,7.2
2010,,Lamego,Município,,,, por 1000 pessoas,,6.8
2010,,Leiria,Município,,,, por 1000 pessoas,,9.1
2010,,Lisboa,Município,,,, por 1000 pessoas,,11.4
2010,,Loulé,Município,,,, por 1000 pessoas,,11.1
2010,,Loures,Município,,,, por 1000 pessoas,,11.7
2010,,Lourinhã,Município,,,, por 1000 pessoas,,8.9
2010,,Lousã,Município,,,, por 1000 pessoas,,10.1
2010,,Lousada,Município,,,, por 1000 pessoas,,10.1
2010,,Mação,Município,,,, por 1000 pessoas,,3.5
2010,,Macedo de Cavaleiros,Município,,,, por 1000 pessoas,,5.8
2010,,Machico,Município,,,, por 1000 pessoas,,8.2
2010,,Madalena,Município,,,, por 1000 pessoas,,8.7
2010,,Mafra,Município,,,, por 1000 pessoas,,13.8
2010,,Maia,Município,,,, por 1000 pessoas,,11.2
2010,,Mangualde,Município,,,, por 1000 pessoas,,7.7
2010,,Manteigas,Município,,,, por 1000 pessoas,,5.5
2010,,Marco de Canaveses,Município,,,, por 1000 pessoas,,10.6
2010,,Marinha Grande,Município,,,, por 1000 pessoas,,9.9
2010,,Marvão,Município,,,, por 1000 pessoas,,5.9
2010,,Matosinhos,Município,,,, por 1000 pessoas,,9.7
2010,,Mealhada,Município,,,, por 1000 pessoas,,8.8
2010,,Mêda,Município,,,, por 1000 pessoas,,5.1
2010,,Melgaço,Município,,,, por 1000 pessoas,,5.9
2010,,Mértola,Município,,,, por 1000 pessoas,,5.7
2010,,Mesão Frio,Município,,,, por 1000 pessoas,,6.9
2010,,Mira,Município,,,, por 1000 pessoas,,9.2
2010,,Miranda do Corvo,Município,,,, por 1000 pessoas,,6.5
2010,,Miranda do Douro,Município,,,, por 1000 pessoas,,4.8
2010,,Mirandela,Município,,,, por 1000 pessoas,,7.1
2010,,Mogadouro,Município,,,, por 1000 pessoas,,4.6
2010,,Moimenta da Beira,Município,,,, por 1000 pessoas,,9.1
2010,,Moita,Município,,,, por 1000 pessoas,,10.8
2010,,Monção,Município,,,, por 1000 pessoas,,6.0
2010,,Monchique,Município,,,, por 1000 pessoas,,6.2
2010,,Mondim de Basto,Município,,,, por 1000 pessoas,,6.7
2010,,Monforte,Município,,,, por 1000 pessoas,,9.3
2010,,Montalegre,Município,,,, por 1000 pessoas,,4.2
2010,,Montemor-o-Novo,Município,,,, por 1000 pessoas,,6.9
2010,,Montemor-o-Velho,Município,,,, por 1000 pessoas,,9.1
2010,,Montijo,Município,,,, por 1000 pessoas,,12.8
2010,,Mora,Município,,,, por 1000 pessoas,,5.9
2010,,Mortágua,Município,,,, por 1000 pessoas,,7.0
2010,,Moura,Município,,,, por 1000 pessoas,,8.8
2010,,Mourão,Município,,,, por 1000 pessoas,,10.4
2010,,Murça,Município,,,, por 1000 pessoas,,6.8
2010,,Murtosa,Município,,,, por 1000 pessoas,,8.8
2010,,Nazaré,Município,,,, por 1000 pessoas,,10.2
2010,,Nelas,Município,,,, por 1000 pessoas,,7.0
2010,,Nisa,Município,,,, por 1000 pessoas,,6.4
2010,,Nordeste,Município,,,, por 1000 pessoas,,12.2
2010,,Óbidos,Município,,,, por 1000 pessoas,,7.1
2010,,Odemira,Município,,,, por 1000 pessoas,,7.6
2010,,Odivelas,Município,,,, por 1000 pessoas,,12.2
2010,,Oeiras,Município,,,, por 1000 pessoas,,11.1
2010,,Oleiros,Município,,,, por 1000 pessoas,,4.0
2010,,Olhão,Município,,,, por 1000 pessoas,,11.6
2010,,Oliveira de Azeméis,Município,,,, por 1000 pessoas,,7.6
2010,,Oliveira de Frades,Município,,,, por 1000 pessoas,,8.1
2010,,Oliveira do Bairro,Município,,,, por 1000 pessoas,,10.3
2010,,Oliveira do Hospital,Município,,,, por 1000 pessoas,,7.0
2010,,Ourém,Município,,,, por 1000 pessoas,,8.0
2010,,Ourique,Município,,,, por 1000 pessoas,,7.7
2010,,Ovar,Município,,,, por 1000 pessoas,,9.0
2010,,Paços de Ferreira,Município,,,, por 1000 pessoas,,11.0
2010,,Palmela,Município,,,, por 1000 pessoas,,11.2
2010,,Pampilhosa da Serra,Município,,,, por 1000 pessoas,,3.7
2010,,Paredes,Município,,,, por 1000 pessoas,,11.1
2010,,Paredes de Coura,Município,,,, por 1000 pessoas,,6.3
2010,,Pedrógão Grande,Município,,,, por 1000 pessoas,,4.3
2010,,Penacova,Município,,,, por 1000 pessoas,,6.1
2010,,Penafiel,Município,,,, por 1000 pessoas,,10.3
2010,,Penalva do Castelo,Município,,,, por 1000 pessoas,,6.0
2010,,Penamacor,Município,,,, por 1000 pessoas,,3.6
2010,,Penedono,Município,,,, por 1000 pessoas,,3.7
2010,,Penela,Município,,,, por 1000 pessoas,,8.0
2010,,Peniche,Município,,,, por 1000 pessoas,,10.2
2010,,Peso da Régua,Município,,,, por 1000 pessoas,,8.0
2010,,Pinhel,Município,,,, por 1000 pessoas,,4.9
2010,,Pombal,Município,,,, por 1000 pessoas,,7.9
2010,,Ponta Delgada,Município,,,, por 1000 pessoas,,11.5
2010,,Ponta do Sol,Município,,,, por 1000 pessoas,,10.0
2010,,Ponte da Barca,Município,,,, por 1000 pessoas,,5.8
2010,,Ponte de Lima,Município,,,, por 1000 pessoas,,8.5
2010,,Ponte de Sor,Município,,,, por 1000 pessoas,,6.5
2010,,Portalegre,Município,,,, por 1000 pessoas,,8.1
2010,,Portel,Município,,,, por 1000 pessoas,,6.0
2010,,Portimão,Município,,,, por 1000 pessoas,,12.0
2010,,Porto,Município,,,, por 1000 pessoas,,8.2
2010,,Porto de Mós,Município,,,, por 1000 pessoas,,8.9
2010,,Porto Moniz,Município,,,, por 1000 pessoas,,7.3
2010,,Porto Santo,Município,,,, por 1000 pessoas,,12.7
2010,,Póvoa de Lanhoso,Município,,,, por 1000 pessoas,,9.1
2010,,Póvoa de Varzim,Município,,,, por 1000 pessoas,,10.8
2010,,Povoação,Município,,,, por 1000 pessoas,,8.0
2010,,Proença-a-Nova,Município,,,, por 1000 pessoas,,6.5
2010,,Redondo,Município,,,, por 1000 pessoas,,7.6
2010,,Reguengos de Monsaraz,Município,,,, por 1000 pessoas,,9.2
2010,,Resende,Município,,,, por 1000 pessoas,,7.7
2010,,Ribeira Brava,Município,,,, por 1000 pessoas,,7.6
2010,,Ribeira de Pena,Município,,,, por 1000 pessoas,,7.1
2010,,Ribeira Grande,Município,,,, por 1000 pessoas,,15.8
2010,,Rio Maior,Município,,,, por 1000 pessoas,,9.4
2010,,Sabrosa,Município,,,, por 1000 pessoas,,7.0
2010,,Sabugal,Município,,,, por 1000 pessoas,,4.9
2010,,Salvaterra de Magos,Município,,,, por 1000 pessoas,,9.1
2010,,Santa Comba Dão,Município,,,, por 1000 pessoas,,6.2
2010,,Santa Cruz,Município,,,, por 1000 pessoas,,11.7
2010,,Santa Cruz da Graciosa,Município,,,, por 1000 pessoas,,8.1
2010,,Santa Cruz das Flores,Município,,,, por 1000 pessoas,,5.2
2010,,Santa Maria da Feira,Município,,,, por 1000 pessoas,,9.3
2010,,Santa Marta de Penaguião,Município,,,, por 1000 pessoas,,7.1
2010,,Santana,Município,,,, por 1000 pessoas,,6.7
2010,,Santarém,Município,,,, por 1000 pessoas,,9.2
2010,,Santiago do Cacém,Município,,,, por 1000 pessoas,,8.1
2010,,Santo Tirso,Município,,,, por 1000 pessoas,,6.9
2010,,São Brás de Alportel,Município,,,, por 1000 pessoas,,10.5
2010,,São João da Madeira,Município,,,, por 1000 pessoas,,9.0
2010,,São João da Pesqueira,Município,,,, por 1000 pessoas,,8.0
2010,,São Pedro do Sul,Município,,,, por 1000 pessoas,,7.7
2010,,São Roque do Pico,Município,,,, por 1000 pessoas,,9.1
2010,,São Vicente,Município,,,, por 1000 pessoas,,5.4
2010,,Sardoal,Município,,,, por 1000 pessoas,,5.1
2010,,Sátão,Município,,,, por 1000 pessoas,,6.7
2010,,Seia,Município,,,, por 1000 pessoas,,6.8
2010,,Seixal,Município,,,, por 1000 pessoas,,12.3
2010,,Sernancelhe,Município,,,, por 1000 pessoas,,6.1
2010,,Serpa,Município,,,, por 1000 pessoas,,5.9
2010,,Sertã,Município,,,, por 1000 pessoas,,6.6
2010,,Sesimbra,Município,,,, por 1000 pessoas,,12.8
2010,,Setúbal,Município,,,, por 1000 pessoas,,11.1
2010,,Sever do Vouga,Município,,,, por 1000 pessoas,,6.2
2010,,Silves,Município,,,, por 1000 pessoas,,9.6
2010,,Sines,Município,,,, por 1000 pessoas,,10.7
2010,,Sintra,Município,,,, por 1000 pessoas,,11.9
2010,,Sobral de Monte Agraço,Município,,,, por 1000 pessoas,,11.5
2010,,Soure,Município,,,, por 1000 pessoas,,6.3
2010,,Sousel,Município,,,, por 1000 pessoas,,6.6
2010,,Tábua,Município,,,, por 1000 pessoas,,6.7
2010,,Tabuaço,Município,,,, por 1000 pessoas,,4.4
2010,,Tarouca,Município,,,, por 1000 pessoas,,7.8
2010,,Tavira,Município,,,, por 1000 pessoas,,9.0
2010,,Terras de Bouro,Município,,,, por 1000 pessoas,,6.0
2010,,Tomar,Município,,,, por 1000 pessoas,,7.5
2010,,Tondela,Município,,,, por 1000 pessoas,,5.2
2010,,Torre de Moncorvo,Município,,,, por 1000 pessoas,,5.1
2010,,Torres Novas,Município,,,, por 1000 pessoas,,9.6
2010,,Torres Vedras,Município,,,, por 1000 pessoas,,9.8
2010,,Trancoso,Município,,,, por 1000 pessoas,,4.7
2010,,Trofa,Município,,,, por 1000 pessoas,,9.2
2010,,Vagos,Município,,,, por 1000 pessoas,,8.4
2010,,Vale de Cambra,Município,,,, por 1000 pessoas,,7.7
2010,,Valença,Município,,,, por 1000 pessoas,,7.8
2010,,Valongo,Município,,,, por 1000 pessoas,,10.9
2010,,Valpaços,Município,,,, por 1000 pessoas,,4.9
2010,,Velas,Município,,,, por 1000 pessoas,,7.0
2010,,Vendas Novas,Município,,,, por 1000 pessoas,,7.8
2010,,Viana do Alentejo,Município,,,, por 1000 pessoas,,9.7
2010,,Viana do Castelo,Município,,,, por 1000 pessoas,,8.2
2010,,Vidigueira,Município,,,, por 1000 pessoas,,8.7
2010,,Vieira do Minho,Município,,,, por 1000 pessoas,,7.7
2010,,Vila da Praia da Vitória,Município,,,, por 1000 pessoas,,10.0
2010,,Vila de Rei,Município,,,, por 1000 pessoas,,4.6
2010,,Vila do Bispo,Município,,,, por 1000 pessoas,,6.6
2010,,Vila do Conde,Município,,,, por 1000 pessoas,,10.7
2010,,Vila do Porto,Município,,,, por 1000 pessoas,,10.6
2010,,Vila Flor,Município,,,, por 1000 pessoas,,6.5
2010,,Vila Franca de Xira,Município,,,, por 1000 pessoas,,12.1
2010,,Vila Franca do Campo,Município,,,, por 1000 pessoas,,11.4
2010,,Vila Nova da Barquinha,Município,,,, por 1000 pessoas,,7.8
2010,,Vila Nova de Cerveira,Município,,,, por 1000 pessoas,,8.7
2010,,Vila Nova de Famalicão,Município,,,, por 1000 pessoas,,9.1
2010,,Vila Nova de Foz Côa,Município,,,, por 1000 pessoas,,5.8
2010,,Vila Nova de Gaia,Município,,,, por 1000 pessoas,,9.9
2010,,Vila Nova de Paiva,Município,,,, por 1000 pessoas,,6.5
2010,,Vila Nova de Poiares,Município,,,, por 1000 pessoas,,10.0
2010,,Vila Pouca de Aguiar,Município,,,, por 1000 pessoas,,6.8
2010,,Vila Real,Município,,,, por 1000 pessoas,,9.6
2010,,Vila Real de Santo António,Município,,,, por 1000 pessoas,,11.7
2010,,Vila Velha de Ródão,Município,,,, por 1000 pessoas,,4.8
2010,,Vila Verde,Município,,,, por 1000 pessoas,,9.2
2010,,Vila Viçosa,Município,,,, por 1000 pessoas,,6.7
2010,,Vimioso,Município,,,, por 1000 pessoas,,6.1
2010,,Vinhais,Município,,,, por 1000 pessoas,,3.6
2010,,Viseu,Município,,,, por 1000 pessoas,,9.7
2010,,Vizela,Município,,,, por 1000 pessoas,,9.0
2010,,Vouzela,Município,,,, por 1000 pessoas,,6.3
2011,,Abrantes,Município,,,, por 1000 pessoas,,5.9
2011,,Águeda,Município,,,, por 1000 pessoas,,7.7
2011,,Aguiar da Beira,Município,,,, por 1000 pessoas,,5.5
2011,,Alandroal,Município,,,, por 1000 pessoas,,7.1
2011,,Albergaria-a-Velha,Município,,,, por 1000 pessoas,,8.7
2011,,Albufeira,Município,,,, por 1000 pessoas,,10.9
2011,,Alcácer do Sal,Município,,,, por 1000 pessoas,,6.5
2011,,Alcanena,Município,,,, por 1000 pessoas,,7.6
2011,,Alcobaça,Município,,,, por 1000 pessoas,,7.0
2011,,Alcochete,Município,,,, por 1000 pessoas,,12.3
2011,,Alcoutim,Município,,,, por 1000 pessoas,,4.8
2011,,Alenquer,Município,,,, por 1000 pessoas,,10.5
2011,,Alfândega da Fé,Município,,,, por 1000 pessoas,,5.2
2011,,Alijó,Município,,,, por 1000 pessoas,,6.1
2011,,Aljezur,Município,,,, por 1000 pessoas,,6.2
2011,,Aljustrel,Município,,,, por 1000 pessoas,,7.2
2011,,Almada,Município,,,, por 1000 pessoas,,10.1
2011,,Almeida,Município,,,, por 1000 pessoas,,5.2
2011,,Almeirim,Município,,,, por 1000 pessoas,,9.6
2011,,Almodôvar,Município,,,, por 1000 pessoas,,6.2
2011,,Alpiarça,Município,,,, por 1000 pessoas,,6.6
2011,,Alter do Chão,Município,,,, por 1000 pessoas,,6.1
2011,,Alvaiázere,Município,,,, por 1000 pessoas,,4.8
2011,,Alvito,Município,,,, por 1000 pessoas,,7.0
2011,,Amadora,Município,,,, por 1000 pessoas,,10.9
